"emp_no","birth_date","first_name","last_name","gender","hire_date","emp_no","salary","from_date","to_date"
461396,"1958-04-27",Tadahiro,Spinelli,M,"1999-11-15",461396,61236,"2000-12-08","2001-12-08"
461396,"1958-04-27",Tadahiro,Spinelli,M,"1999-11-15",461396,63889,"2001-12-08","9999-01-01"
461798,"1964-02-13",Gou,Fandrianto,F,"1999-01-29",461798,83313,"1999-01-29","2000-01-29"
461798,"1964-02-13",Gou,Fandrianto,F,"1999-01-29",461798,83665,"2000-01-29","2001-01-28"
461798,"1964-02-13",Gou,Fandrianto,F,"1999-01-29",461798,83554,"2001-01-28","2002-01-28"
461798,"1964-02-13",Gou,Fandrianto,F,"1999-01-29",461798,87048,"2002-01-28","9999-01-01"
461853,"1959-10-31",Licheng,Ginneken,M,"1999-10-14",461853,40000,"1999-10-14","2000-10-13"
461853,"1959-10-31",Licheng,Ginneken,M,"1999-10-14",461853,42808,"2000-10-13","2001-10-13"
461853,"1959-10-31",Licheng,Ginneken,M,"1999-10-14",461853,47231,"2001-10-13","9999-01-01"
461857,"1964-10-20",Oscar,Ouhyoung,F,"1999-06-26",461857,40000,"1999-08-31","2000-08-30"
461857,"1964-10-20",Oscar,Ouhyoung,F,"1999-06-26",461857,40340,"2000-08-30","2001-08-30"
461857,"1964-10-20",Oscar,Ouhyoung,F,"1999-06-26",461857,41130,"2001-08-30","9999-01-01"
462558,"1959-07-28",Uma,Leuchs,M,"1999-08-27",462558,40988,"1999-08-27","2000-08-26"
462558,"1959-07-28",Uma,Leuchs,M,"1999-08-27",462558,42385,"2000-08-26","2001-05-19"
462830,"1963-09-26",Saddek,Danlos,M,"1999-06-17",462830,53229,"1999-11-16","2000-11-15"
462830,"1963-09-26",Saddek,Danlos,M,"1999-06-17",462830,53287,"2000-11-15","2001-11-15"
462830,"1963-09-26",Saddek,Danlos,M,"1999-06-17",462830,57013,"2001-11-15","2001-12-09"
462905,"1954-05-31",Fay,Chvatal,F,"1999-01-21",462905,40000,"1999-01-21","2000-01-21"
462905,"1954-05-31",Fay,Chvatal,F,"1999-01-21",462905,42940,"2000-01-21","2001-01-20"
462905,"1954-05-31",Fay,Chvatal,F,"1999-01-21",462905,45170,"2001-01-20","2002-01-20"
462905,"1954-05-31",Fay,Chvatal,F,"1999-01-21",462905,48501,"2002-01-20","9999-01-01"
463038,"1960-06-18",Houman,Janetzko,M,"1999-02-19",463038,67396,"1999-02-19","2000-02-19"
463038,"1960-06-18",Houman,Janetzko,M,"1999-02-19",463038,69296,"2000-02-19","2001-02-18"
463038,"1960-06-18",Houman,Janetzko,M,"1999-02-19",463038,73279,"2001-02-18","2002-02-18"
463038,"1960-06-18",Houman,Janetzko,M,"1999-02-19",463038,74049,"2002-02-18","9999-01-01"
463163,"1963-02-01",Conrado,Potthoff,M,"1999-06-22",463163,40000,"1999-09-11","2000-09-10"
463163,"1963-02-01",Conrado,Potthoff,M,"1999-06-22",463163,43413,"2000-09-10","2001-09-10"
463163,"1963-02-01",Conrado,Potthoff,M,"1999-06-22",463163,45932,"2001-09-10","9999-01-01"
463366,"1961-10-06",Bader,Walstra,F,"1999-01-24",463366,57054,"1999-11-29","2000-11-28"
463366,"1961-10-06",Bader,Walstra,F,"1999-01-24",463366,56617,"2000-11-28","2001-11-28"
463366,"1961-10-06",Bader,Walstra,F,"1999-01-24",463366,56249,"2001-11-28","9999-01-01"
463702,"1956-04-02",Maja,Coorg,F,"1999-02-02",463702,40000,"1999-08-07","2000-08-06"
463702,"1956-04-02",Maja,Coorg,F,"1999-02-02",463702,44188,"2000-08-06","2001-08-06"
463702,"1956-04-02",Maja,Coorg,F,"1999-02-02",463702,48511,"2001-08-06","9999-01-01"
463711,"1958-04-13",Khosrow,Cesareni,F,"1999-03-29",463711,62988,"1999-03-29","2000-03-28"
463711,"1958-04-13",Khosrow,Cesareni,F,"1999-03-29",463711,64421,"2000-03-28","2001-03-28"
463711,"1958-04-13",Khosrow,Cesareni,F,"1999-03-29",463711,65975,"2001-03-28","2002-03-28"
463711,"1958-04-13",Khosrow,Cesareni,F,"1999-03-29",463711,69076,"2002-03-28","9999-01-01"
463807,"1964-06-12",Bikash,Covnot,M,"2000-01-28",463807,52793,"2000-02-01","2000-05-19"
463810,"1953-07-18",Sanjai,Holburn,M,"1999-05-25",463810,40000,"1999-07-13","2000-07-12"
463810,"1953-07-18",Sanjai,Holburn,M,"1999-05-25",463810,41594,"2000-07-12","2001-07-12"
463810,"1953-07-18",Sanjai,Holburn,M,"1999-05-25",463810,45200,"2001-07-12","2002-07-12"
463810,"1953-07-18",Sanjai,Holburn,M,"1999-05-25",463810,47793,"2002-07-12","9999-01-01"
463860,"1963-02-22",JoAnne,Muhling,M,"1999-08-10",463860,40000,"1999-10-30","2000-10-29"
463860,"1963-02-22",JoAnne,Muhling,M,"1999-08-10",463860,43729,"2000-10-29","2001-10-28"
463860,"1963-02-22",JoAnne,Muhling,M,"1999-08-10",463860,44561,"2001-10-28","9999-01-01"
463965,"1955-08-27",Jahangir,Christ,F,"1999-03-24",463965,82785,"1999-03-24","2000-03-23"
463965,"1955-08-27",Jahangir,Christ,F,"1999-03-24",463965,86984,"2000-03-23","2001-03-23"
463965,"1955-08-27",Jahangir,Christ,F,"1999-03-24",463965,90744,"2001-03-23","2002-03-23"
463965,"1955-08-27",Jahangir,Christ,F,"1999-03-24",463965,91179,"2002-03-23","9999-01-01"
464028,"1964-07-30",Jamaludin,Panienski,F,"1999-02-20",464028,103608,"1999-11-24","2000-11-23"
464028,"1964-07-30",Jamaludin,Panienski,F,"1999-02-20",464028,106942,"2000-11-23","2001-11-23"
464028,"1964-07-30",Jamaludin,Panienski,F,"1999-02-20",464028,109682,"2001-11-23","9999-01-01"
464323,"1953-04-01",Soenke,Curless,M,"1999-03-06",464323,40000,"1999-03-06","2000-03-05"
464323,"1953-04-01",Soenke,Curless,M,"1999-03-06",464323,40049,"2000-03-05","2001-03-05"
464323,"1953-04-01",Soenke,Curless,M,"1999-03-06",464323,40016,"2001-03-05","2002-03-05"
464323,"1953-04-01",Soenke,Curless,M,"1999-03-06",464323,39973,"2002-03-05","9999-01-01"
464421,"1964-02-23",Vasiliy,Ibel,M,"1999-02-17",464421,46732,"1999-12-06","2000-12-05"
464421,"1964-02-23",Vasiliy,Ibel,M,"1999-02-17",464421,46911,"2000-12-05","2001-12-05"
464421,"1964-02-23",Vasiliy,Ibel,M,"1999-02-17",464421,49502,"2001-12-05","9999-01-01"
464461,"1953-01-09",Huai,Murillo,M,"1999-08-20",464461,77237,"1999-08-20","2000-08-19"
464461,"1953-01-09",Huai,Murillo,M,"1999-08-20",464461,76933,"2000-08-19","2001-07-17"
464467,"1964-01-23",Masato,Luck,M,"1999-02-28",464467,81123,"1999-08-25","2000-08-24"
464467,"1964-01-23",Masato,Luck,M,"1999-02-28",464467,81094,"2000-08-24","2001-08-24"
464467,"1964-01-23",Masato,Luck,M,"1999-02-28",464467,82538,"2001-08-24","9999-01-01"
464581,"1958-11-06",Hilari,Jeansoulin,M,"1999-04-28",464581,40000,"1999-04-28","2000-04-27"
464581,"1958-11-06",Hilari,Jeansoulin,M,"1999-04-28",464581,41883,"2000-04-27","2001-04-27"
464581,"1958-11-06",Hilari,Jeansoulin,M,"1999-04-28",464581,44346,"2001-04-27","2002-04-27"
464581,"1958-11-06",Hilari,Jeansoulin,M,"1999-04-28",464581,46145,"2002-04-27","9999-01-01"
464638,"1955-10-07",Irena,Ernst,F,"1999-09-28",464638,50817,"1999-09-28","2000-09-27"
464638,"1955-10-07",Irena,Ernst,F,"1999-09-28",464638,54872,"2000-09-27","2001-09-27"
464638,"1955-10-07",Irena,Ernst,F,"1999-09-28",464638,57502,"2001-09-27","9999-01-01"
464677,"1960-09-29",Josyula,Schwartzbauer,M,"1999-04-07",464677,40000,"1999-04-07","2000-04-06"
464677,"1960-09-29",Josyula,Schwartzbauer,M,"1999-04-07",464677,41010,"2000-04-06","2001-04-06"
464677,"1960-09-29",Josyula,Schwartzbauer,M,"1999-04-07",464677,42066,"2001-04-06","2002-04-05"
464677,"1960-09-29",Josyula,Schwartzbauer,M,"1999-04-07",464677,45107,"2002-04-05","9999-01-01"
464690,"1964-08-24",Licheng,Rusmann,M,"1999-05-05",464690,71523,"1999-05-05","2000-05-04"
464690,"1964-08-24",Licheng,Rusmann,M,"1999-05-05",464690,72986,"2000-05-04","2001-05-04"
464690,"1964-08-24",Licheng,Rusmann,M,"1999-05-05",464690,72556,"2001-05-04","2002-05-04"
464690,"1964-08-24",Licheng,Rusmann,M,"1999-05-05",464690,73379,"2002-05-04","9999-01-01"
464771,"1963-07-20",Gaurav,DuBourdieux,F,"1999-10-18",464771,62152,"1999-10-18","2000-10-17"
464771,"1963-07-20",Gaurav,DuBourdieux,F,"1999-10-18",464771,66010,"2000-10-17","2001-10-17"
464771,"1963-07-20",Gaurav,DuBourdieux,F,"1999-10-18",464771,69294,"2001-10-17","9999-01-01"
464851,"1954-12-23",Dung,Fairtlough,F,"1999-07-09",464851,40000,"1999-07-09","2000-07-08"
464851,"1954-12-23",Dung,Fairtlough,F,"1999-07-09",464851,44147,"2000-07-08","2001-07-08"
464851,"1954-12-23",Dung,Fairtlough,F,"1999-07-09",464851,48235,"2001-07-08","2002-07-08"
464851,"1954-12-23",Dung,Fairtlough,F,"1999-07-09",464851,51383,"2002-07-08","9999-01-01"
465559,"1961-05-21",Khatoun,Radivojevic,F,"1999-09-03",465559,48411,"2000-02-01","2001-01-31"
465559,"1961-05-21",Khatoun,Radivojevic,F,"1999-09-03",465559,49611,"2001-01-31","2002-01-31"
465559,"1961-05-21",Khatoun,Radivojevic,F,"1999-09-03",465559,51657,"2002-01-31","9999-01-01"
465734,"1956-08-12",Shigehito,Peng,M,"1999-02-23",465734,66310,"1999-02-23","2000-02-23"
465734,"1956-08-12",Shigehito,Peng,M,"1999-02-23",465734,69304,"2000-02-23","2001-02-22"
465734,"1956-08-12",Shigehito,Peng,M,"1999-02-23",465734,71116,"2001-02-22","2002-02-22"
465734,"1956-08-12",Shigehito,Peng,M,"1999-02-23",465734,73782,"2002-02-22","9999-01-01"
465972,"1957-06-13",Fumiyo,Maccarone,M,"1999-06-03",465972,52965,"2000-01-23","2001-01-22"
465972,"1957-06-13",Fumiyo,Maccarone,M,"1999-06-03",465972,56671,"2001-01-22","2002-01-22"
465972,"1957-06-13",Fumiyo,Maccarone,M,"1999-06-03",465972,60124,"2002-01-22","9999-01-01"
466031,"1954-03-18",Angel,Luks,M,"1999-01-06",466031,63785,"1999-01-06","2000-01-06"
466031,"1954-03-18",Angel,Luks,M,"1999-01-06",466031,66824,"2000-01-06","2001-01-05"
466031,"1954-03-18",Angel,Luks,M,"1999-01-06",466031,70343,"2001-01-05","2001-06-02"
466204,"1954-06-16",Tsutomu,Pocchiola,F,"1999-02-02",466204,75338,"1999-02-02","2000-02-02"
466204,"1954-06-16",Tsutomu,Pocchiola,F,"1999-02-02",466204,76898,"2000-02-02","2001-02-01"
466204,"1954-06-16",Tsutomu,Pocchiola,F,"1999-02-02",466204,78078,"2001-02-01","2002-02-01"
466204,"1954-06-16",Tsutomu,Pocchiola,F,"1999-02-02",466204,79034,"2002-02-01","9999-01-01"
467021,"1961-06-23",Alois,Kruskal,M,"1999-09-25",467021,40000,"1999-09-25","2000-09-24"
467021,"1961-06-23",Alois,Kruskal,M,"1999-09-25",467021,40466,"2000-09-24","2001-09-24"
467021,"1961-06-23",Alois,Kruskal,M,"1999-09-25",467021,39975,"2001-09-24","9999-01-01"
467336,"1963-01-02",Huiqun,Moffat,F,"1999-02-10",467336,40000,"2000-01-02","2001-01-01"
467336,"1963-01-02",Huiqun,Moffat,F,"1999-02-10",467336,40569,"2001-01-01","2002-01-01"
467336,"1963-01-02",Huiqun,Moffat,F,"1999-02-10",467336,42626,"2002-01-01","9999-01-01"
467750,"1963-01-21",Yongmao,Besancenot,M,"1999-02-19",467750,40000,"2000-01-18","2001-01-17"
467750,"1963-01-21",Yongmao,Besancenot,M,"1999-02-19",467750,40626,"2001-01-17","2002-01-17"
467750,"1963-01-21",Yongmao,Besancenot,M,"1999-02-19",467750,41256,"2002-01-17","9999-01-01"
467839,"1960-05-02",Huan,Capobianchi,M,"1999-10-21",467839,40000,"1999-10-21","2000-10-20"
467839,"1960-05-02",Huan,Capobianchi,M,"1999-10-21",467839,42755,"2000-10-20","2001-10-20"
467839,"1960-05-02",Huan,Capobianchi,M,"1999-10-21",467839,44984,"2001-10-20","9999-01-01"
467907,"1961-01-24",Moheb,Armand,M,"1999-01-28",467907,40000,"1999-07-15","2000-07-14"
467907,"1961-01-24",Moheb,Armand,M,"1999-01-28",467907,40115,"2000-07-14","2001-07-14"
467907,"1961-01-24",Moheb,Armand,M,"1999-01-28",467907,41007,"2001-07-14","2002-07-14"
467907,"1961-01-24",Moheb,Armand,M,"1999-01-28",467907,45470,"2002-07-14","9999-01-01"
468218,"1963-12-13",Arunachalam,Thiria,M,"1999-09-16",468218,46583,"1999-09-16","2000-09-15"
468218,"1963-12-13",Arunachalam,Thiria,M,"1999-09-16",468218,48302,"2000-09-15","2001-03-16"
468242,"1964-06-20",Arvind,Gilg,M,"1999-07-07",468242,63405,"1999-08-08","2000-08-07"
468242,"1964-06-20",Arvind,Gilg,M,"1999-07-07",468242,64739,"2000-08-07","2001-08-07"
468242,"1964-06-20",Arvind,Gilg,M,"1999-07-07",468242,65246,"2001-08-07","9999-01-01"
468375,"1957-06-10",Niclas,Trumbly,F,"1999-02-16",468375,59823,"1999-02-16","1999-06-24"
468415,"1961-08-11",Jiafu,Raney,M,"1999-06-16",468415,55517,"1999-06-16","2000-06-15"
468415,"1961-08-11",Jiafu,Raney,M,"1999-06-16",468415,59013,"2000-06-15","2001-05-31"
468443,"1957-03-26",Lobel,Luks,F,"1999-02-28",468443,40000,"1999-04-22","2000-04-21"
468443,"1957-03-26",Lobel,Luks,F,"1999-02-28",468443,42950,"2000-04-21","2001-04-21"
468443,"1957-03-26",Lobel,Luks,F,"1999-02-28",468443,42492,"2001-04-21","2002-04-21"
468443,"1957-03-26",Lobel,Luks,F,"1999-02-28",468443,42792,"2002-04-21","2002-04-22"
468676,"1956-11-29",Beshir,DuCasse,F,"1999-10-21",468676,40000,"1999-10-21","2000-10-20"
468676,"1956-11-29",Beshir,DuCasse,F,"1999-10-21",468676,40576,"2000-10-20","2001-10-20"
468676,"1956-11-29",Beshir,DuCasse,F,"1999-10-21",468676,42481,"2001-10-20","9999-01-01"
468745,"1952-05-17",Paraskevi,Bael,F,"1999-05-18",468745,46002,"1999-05-18","2000-05-17"
468745,"1952-05-17",Paraskevi,Bael,F,"1999-05-18",468745,46963,"2000-05-17","2001-05-17"
468745,"1952-05-17",Paraskevi,Bael,F,"1999-05-18",468745,50835,"2001-05-17","2002-05-17"
468745,"1952-05-17",Paraskevi,Bael,F,"1999-05-18",468745,50982,"2002-05-17","9999-01-01"
468892,"1958-03-30",Joydip,Penn,M,"1999-06-24",468892,76802,"1999-10-29","2000-10-28"
468892,"1958-03-30",Joydip,Penn,M,"1999-06-24",468892,76501,"2000-10-28","2001-10-28"
468892,"1958-03-30",Joydip,Penn,M,"1999-06-24",468892,77486,"2001-10-28","9999-01-01"
469067,"1962-03-25",Sudharsan,Boudaillier,M,"1999-02-23",469067,40270,"1999-02-23","2000-02-23"
469067,"1962-03-25",Sudharsan,Boudaillier,M,"1999-02-23",469067,41330,"2000-02-23","2001-02-22"
469067,"1962-03-25",Sudharsan,Boudaillier,M,"1999-02-23",469067,45482,"2001-02-22","2002-02-22"
469067,"1962-03-25",Sudharsan,Boudaillier,M,"1999-02-23",469067,49418,"2002-02-22","9999-01-01"
469387,"1961-09-11",Yagil,Riexinger,F,"1999-03-31",469387,40000,"1999-03-31","2000-03-30"
469387,"1961-09-11",Yagil,Riexinger,F,"1999-03-31",469387,40881,"2000-03-30","2001-03-30"
469387,"1961-09-11",Yagil,Riexinger,F,"1999-03-31",469387,44122,"2001-03-30","2002-03-30"
469387,"1961-09-11",Yagil,Riexinger,F,"1999-03-31",469387,48499,"2002-03-30","9999-01-01"
469501,"1953-10-17",Marko,Petersohn,F,"1999-06-05",469501,48780,"1999-06-05","2000-06-04"
469501,"1953-10-17",Marko,Petersohn,F,"1999-06-05",469501,52357,"2000-06-04","2001-06-04"
469501,"1953-10-17",Marko,Petersohn,F,"1999-06-05",469501,53395,"2001-06-04","2002-06-04"
469501,"1953-10-17",Marko,Petersohn,F,"1999-06-05",469501,54000,"2002-06-04","9999-01-01"
469544,"1964-02-18",Pranay,Kusakabe,F,"1999-02-13",469544,46834,"1999-12-12","2000-12-11"
469544,"1964-02-18",Pranay,Kusakabe,F,"1999-02-13",469544,49765,"2000-12-11","2001-12-11"
469544,"1964-02-18",Pranay,Kusakabe,F,"1999-02-13",469544,50486,"2001-12-11","9999-01-01"
469891,"1952-08-03",Denny,Varman,M,"1999-01-17",469891,48558,"1999-01-17","2000-01-17"
469891,"1952-08-03",Denny,Varman,M,"1999-01-17",469891,51158,"2000-01-17","2001-01-16"
469891,"1952-08-03",Denny,Varman,M,"1999-01-17",469891,52693,"2001-01-16","2002-01-16"
469891,"1952-08-03",Denny,Varman,M,"1999-01-17",469891,56177,"2002-01-16","9999-01-01"
469902,"1956-01-30",Mohua,Kopetz,F,"1999-02-04",469902,59601,"1999-02-04","2000-02-04"
469902,"1956-01-30",Mohua,Kopetz,F,"1999-02-04",469902,62792,"2000-02-04","2001-02-03"
469902,"1956-01-30",Mohua,Kopetz,F,"1999-02-04",469902,65622,"2001-02-03","2002-02-03"
469902,"1956-01-30",Mohua,Kopetz,F,"1999-02-04",469902,66297,"2002-02-03","9999-01-01"
469953,"1960-02-05",Mechthild,Sidje,M,"1999-03-08",469953,47024,"1999-03-08","1999-07-17"
470171,"1958-05-16",Uzi,Henseler,M,"1999-06-10",470171,54487,"1999-06-10","2000-06-09"
470171,"1958-05-16",Uzi,Henseler,M,"1999-06-10",470171,55475,"2000-06-09","2001-06-09"
470171,"1958-05-16",Uzi,Henseler,M,"1999-06-10",470171,57500,"2001-06-09","2002-06-09"
470171,"1958-05-16",Uzi,Henseler,M,"1999-06-10",470171,57154,"2002-06-09","9999-01-01"
470280,"1956-07-23",Moss,Rosiles,F,"1999-10-26",470280,48954,"1999-10-26","2000-10-25"
470280,"1956-07-23",Moss,Rosiles,F,"1999-10-26",470280,48681,"2000-10-25","2001-10-25"
470280,"1956-07-23",Moss,Rosiles,F,"1999-10-26",470280,51019,"2001-10-25","9999-01-01"
470285,"1958-12-07",Charmane,McFarlan,M,"1999-02-22",470285,40000,"1999-02-22","2000-02-22"
470285,"1958-12-07",Charmane,McFarlan,M,"1999-02-22",470285,40576,"2000-02-22","2001-02-21"
470285,"1958-12-07",Charmane,McFarlan,M,"1999-02-22",470285,41375,"2001-02-21","2002-02-21"
470285,"1958-12-07",Charmane,McFarlan,M,"1999-02-22",470285,43892,"2002-02-21","9999-01-01"
470302,"1959-06-22",Xumin,Heyers,M,"1999-08-13",470302,60009,"1999-08-13","2000-08-12"
470302,"1959-06-22",Xumin,Heyers,M,"1999-08-13",470302,61813,"2000-08-12","2001-08-12"
470302,"1959-06-22",Xumin,Heyers,M,"1999-08-13",470302,64237,"2001-08-12","9999-01-01"
470374,"1958-05-05",Baruch,Fraisse,F,"1999-04-04",470374,40000,"1999-04-04","2000-04-03"
470374,"1958-05-05",Baruch,Fraisse,F,"1999-04-04",470374,41569,"2000-04-03","2001-04-03"
470374,"1958-05-05",Baruch,Fraisse,F,"1999-04-04",470374,44418,"2001-04-03","2002-04-03"
470374,"1958-05-05",Baruch,Fraisse,F,"1999-04-04",470374,48639,"2002-04-03","9999-01-01"
470618,"1962-11-25",Pantung,Demos,F,"1999-03-17",470618,78424,"1999-07-01","2000-06-30"
470618,"1962-11-25",Pantung,Demos,F,"1999-03-17",470618,80775,"2000-06-30","2001-06-30"
470618,"1962-11-25",Pantung,Demos,F,"1999-03-17",470618,82080,"2001-06-30","2002-06-30"
470618,"1962-11-25",Pantung,Demos,F,"1999-03-17",470618,85422,"2002-06-30","9999-01-01"
471522,"1960-06-23",Chriss,Heuser,F,"1999-08-22",471522,40000,"1999-08-22","2000-07-20"
471722,"1964-03-31",Urs,Rathonyi,M,"1999-01-23",471722,73827,"2000-01-08","2001-01-07"
471722,"1964-03-31",Urs,Rathonyi,M,"1999-01-23",471722,78187,"2001-01-07","2002-01-07"
471722,"1964-03-31",Urs,Rathonyi,M,"1999-01-23",471722,78132,"2002-01-07","9999-01-01"
471834,"1958-07-09",Shin,Servieres,M,"1999-01-18",471834,40000,"1999-08-30","2000-08-29"
471834,"1958-07-09",Shin,Servieres,M,"1999-01-18",471834,40453,"2000-08-29","2001-08-29"
471834,"1958-07-09",Shin,Servieres,M,"1999-01-18",471834,41140,"2001-08-29","9999-01-01"
471926,"1962-10-18",Hirochika,Chaudhury,F,"1999-06-02",471926,40000,"1999-06-02","1999-10-21"
471939,"1965-01-27",Kazuhiko,Marshall,M,"1999-01-20",471939,69487,"1999-11-16","2000-11-15"
471939,"1965-01-27",Kazuhiko,Marshall,M,"1999-01-20",471939,73333,"2000-11-15","2001-11-15"
471939,"1965-01-27",Kazuhiko,Marshall,M,"1999-01-20",471939,74978,"2001-11-15","9999-01-01"
472213,"1960-05-29",LiMin,Wilharm,M,"1999-12-16",472213,70847,"2000-01-02","2001-01-01"
472213,"1960-05-29",LiMin,Wilharm,M,"1999-12-16",472213,71656,"2001-01-01","2002-01-01"
472213,"1960-05-29",LiMin,Wilharm,M,"1999-12-16",472213,74357,"2002-01-01","9999-01-01"
472260,"1956-08-02",Oldrich,Androutsos,F,"1999-09-22",472260,41380,"1999-09-22","2000-09-21"
472260,"1956-08-02",Oldrich,Androutsos,F,"1999-09-22",472260,45038,"2000-09-21","2001-09-21"
472260,"1956-08-02",Oldrich,Androutsos,F,"1999-09-22",472260,48080,"2001-09-21","9999-01-01"
472448,"1956-06-27",Willard,Theuretzbacher,F,"1999-07-05",472448,48764,"1999-07-05","2000-07-04"
472448,"1956-06-27",Willard,Theuretzbacher,F,"1999-07-05",472448,52392,"2000-07-04","2001-07-04"
472448,"1956-06-27",Willard,Theuretzbacher,F,"1999-07-05",472448,52194,"2001-07-04","2002-07-04"
472448,"1956-06-27",Willard,Theuretzbacher,F,"1999-07-05",472448,54253,"2002-07-04","9999-01-01"
472749,"1958-02-11",Supot,Nittel,M,"1999-01-02",472749,40000,"1999-08-28","2000-08-27"
472749,"1958-02-11",Supot,Nittel,M,"1999-01-02",472749,42466,"2000-08-27","2001-08-27"
472749,"1958-02-11",Supot,Nittel,M,"1999-01-02",472749,42609,"2001-08-27","9999-01-01"
472995,"1959-03-28",Terresa,Ballarin,M,"1999-01-24",472995,47828,"1999-01-24","1999-10-31"
473120,"1963-10-30",Bokyung,Papadias,M,"1999-03-04",473120,67484,"1999-03-04","2000-03-03"
473120,"1963-10-30",Bokyung,Papadias,M,"1999-03-04",473120,69169,"2000-03-03","2001-03-03"
473120,"1963-10-30",Bokyung,Papadias,M,"1999-03-04",473120,69494,"2001-03-03","2002-03-03"
473120,"1963-10-30",Bokyung,Papadias,M,"1999-03-04",473120,71612,"2002-03-03","9999-01-01"
473139,"1962-06-05",Howell,Champarnaud,M,"1999-04-08",473139,40000,"1999-04-08","2000-04-07"
473139,"1962-06-05",Howell,Champarnaud,M,"1999-04-08",473139,42419,"2000-04-07","2001-04-07"
473139,"1962-06-05",Howell,Champarnaud,M,"1999-04-08",473139,46761,"2001-04-07","2002-04-06"
473139,"1962-06-05",Howell,Champarnaud,M,"1999-04-08",473139,47267,"2002-04-06","9999-01-01"
473243,"1961-05-11",Leah,Clemencon,M,"1999-09-03",473243,40612,"1999-09-03","2000-09-02"
473243,"1961-05-11",Leah,Clemencon,M,"1999-09-03",473243,43799,"2000-09-02","2001-09-02"
473243,"1961-05-11",Leah,Clemencon,M,"1999-09-03",473243,45488,"2001-09-02","9999-01-01"
473374,"1958-05-07",Marc,Majewski,F,"1999-05-20",473374,52985,"1999-05-20","2000-05-19"
473374,"1958-05-07",Marc,Majewski,F,"1999-05-20",473374,55564,"2000-05-19","2001-05-19"
473374,"1958-05-07",Marc,Majewski,F,"1999-05-20",473374,57719,"2001-05-19","2002-05-19"
473374,"1958-05-07",Marc,Majewski,F,"1999-05-20",473374,59857,"2002-05-19","9999-01-01"
473385,"1960-07-21",Collette,Vesel,F,"1999-05-25",473385,73931,"1999-05-25","2000-05-24"
473385,"1960-07-21",Collette,Vesel,F,"1999-05-25",473385,73735,"2000-05-24","2001-05-24"
473385,"1960-07-21",Collette,Vesel,F,"1999-05-25",473385,76459,"2001-05-24","2002-05-24"
473385,"1960-07-21",Collette,Vesel,F,"1999-05-25",473385,76869,"2002-05-24","9999-01-01"
474042,"1962-03-11",Constantino,Henseler,F,"1999-06-30",474042,63475,"1999-06-30","2000-06-29"
474042,"1962-03-11",Constantino,Henseler,F,"1999-06-30",474042,63546,"2000-06-29","2001-05-22"
474162,"1965-01-31",Ung,Taubenfeld,M,"1999-08-14",474162,40000,"1999-10-14","2000-10-13"
474162,"1965-01-31",Ung,Taubenfeld,M,"1999-08-14",474162,40960,"2000-10-13","2001-06-30"
474499,"1952-08-07",Niteen,Ranka,M,"1999-01-12",474499,40000,"2000-01-26","2001-01-25"
474499,"1952-08-07",Niteen,Ranka,M,"1999-01-12",474499,44142,"2001-01-25","2002-01-25"
474499,"1952-08-07",Niteen,Ranka,M,"1999-01-12",474499,44590,"2002-01-25","9999-01-01"
474705,"1957-02-20",Boriana,Puppo,F,"1999-03-17",474705,40000,"1999-07-11","2000-04-24"
474774,"1959-07-30",Barna,Waterhouse,M,"1999-09-11",474774,40000,"1999-09-11","2000-09-10"
474774,"1959-07-30",Barna,Waterhouse,M,"1999-09-11",474774,44495,"2000-09-10","2001-09-10"
474774,"1959-07-30",Barna,Waterhouse,M,"1999-09-11",474774,44175,"2001-09-10","9999-01-01"
474870,"1959-09-14",Tru,Zaumen,M,"1999-06-17",474870,40000,"1999-08-14","2000-08-13"
474870,"1959-09-14",Tru,Zaumen,M,"1999-06-17",474870,42868,"2000-08-13","2000-12-03"
475030,"1960-02-29",Martina,Marshall,M,"1999-02-04",475030,40000,"1999-05-26","2000-05-25"
475030,"1960-02-29",Martina,Marshall,M,"1999-02-04",475030,41209,"2000-05-25","2000-07-17"
475231,"1962-07-14",Uri,Thombley,M,"1999-10-12",475231,40000,"1999-12-01","2000-11-30"
475231,"1962-07-14",Uri,Thombley,M,"1999-10-12",475231,40625,"2000-11-30","2001-11-30"
475231,"1962-07-14",Uri,Thombley,M,"1999-10-12",475231,44487,"2001-11-30","9999-01-01"
475638,"1963-06-22",Maris,Rajcani,M,"1999-03-26",475638,41622,"1999-03-26","2000-03-25"
475638,"1963-06-22",Maris,Rajcani,M,"1999-03-26",475638,45036,"2000-03-25","2001-03-25"
475638,"1963-06-22",Maris,Rajcani,M,"1999-03-26",475638,47868,"2001-03-25","2002-03-25"
475638,"1963-06-22",Maris,Rajcani,M,"1999-03-26",475638,49199,"2002-03-25","9999-01-01"
475893,"1957-12-13",Oscar,Morrey,M,"1999-05-23",475893,40000,"1999-11-28","2000-11-27"
475893,"1957-12-13",Oscar,Morrey,M,"1999-05-23",475893,41207,"2000-11-27","2001-11-27"
475893,"1957-12-13",Oscar,Morrey,M,"1999-05-23",475893,44575,"2001-11-27","9999-01-01"
475926,"1958-12-27",Barry,Sethi,M,"1999-07-13",475926,50790,"1999-07-13","2000-07-12"
475926,"1958-12-27",Barry,Sethi,M,"1999-07-13",475926,51765,"2000-07-12","2001-07-12"
